1	0
2	0
3	0
4	1
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	1
26	0
27	0
28	1
29	0
30	0
31	0
32	0
33	0
34	1
35	2
36	1
37	2
38	0
39	1
40	1
41	0
42	1
43	0
44	1
45	2
46	1
47	1
48	0
49	1
50	1
51	0
52	0
53	0
54	0
55	2
56	1
57	0
58	0
59	0
60	1
61	1
62	1
63	0
64	0
65	3
66	1
67	3
68	1
69	2
70	1
71	1
72	1
73	0
74	2
75	1
76	4
77	1
78	2
79	4
80	1
81	3
82	9
83	8
84	16
85	15
86	18
87	35
88	51
89	47
90	54
91	63
92	83
93	74
94	75
95	72
96	75
97	91
98	93
99	85
100	106
101	126
102	90
103	106
104	117
105	122
106	98
107	110
108	108
109	121
110	127
111	108
112	120
113	143
114	142
115	147
116	119
117	146
118	125
119	120
120	142
121	129
122	151
123	149
124	128
125	119
126	143
127	141
128	150
129	156
130	128
131	128
132	159
133	131
134	143
135	162
136	151
137	158
138	163
139	162
140	147
141	125
142	135
143	162
144	147
145	151
146	154
147	163
148	163
149	142
150	154
151	172
152	156
153	163
154	163
155	170
156	170
157	184
158	188
159	218
160	221
161	217
162	252
163	253
164	269
165	284
166	278
167	288
168	312
169	272
170	328
171	294
172	268
173	277
174	212
175	248
176	242
177	211
178	209
179	215
180	205
181	214
182	228
183	215
184	215
185	228
186	229
187	200
188	214
189	207
190	180
191	186
192	169
193	188
194	168
195	149
196	181
197	160
198	157
199	173
200	154
201	172
202	180
203	181
204	159
205	192
206	169
207	168
208	161
209	175
210	195
211	173
212	161
213	166
214	178
215	165
216	171
217	176
218	177
219	157
220	173
221	158
222	189
223	193
224	181
225	183
226	166
227	153
228	192
229	184
230	179
231	179
232	182
233	173
234	190
235	162
236	196
237	191
238	195
239	183
240	188
241	178
242	191
243	177
244	187
245	201
246	197
247	177
248	193
249	147
250	174
251	203
252	183
253	187
254	184
255	193
256	173
257	214
258	186
259	195
260	179
261	200
262	161
263	204
264	200
265	198
266	172
267	173
268	181
269	198
270	195
271	189
272	187
273	168
274	175
275	192
276	192
277	175
278	204
279	180
280	190
281	209
