1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	1
46	0
47	0
48	0
49	0
50	0
51	0
52	1
53	0
54	0
55	0
56	0
57	1
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	1
76	0
77	1
78	2
79	0
80	1
81	0
82	0
83	2
84	7
85	4
86	12
87	8
88	25
89	17
90	22
91	28
92	32
93	36
94	42
95	42
96	43
97	51
98	52
99	56
100	37
101	48
102	71
103	65
104	67
105	47
106	66
107	50
108	64
109	59
110	58
111	65
112	57
113	61
114	60
115	60
116	52
117	73
118	60
119	57
120	62
121	72
122	92
123	65
124	68
125	68
126	92
127	63
128	76
129	73
130	73
131	75
132	60
133	69
134	78
135	69
136	67
137	77
138	65
139	63
140	70
141	78
142	79
143	92
144	79
145	87
146	88
147	71
148	83
149	77
150	61
151	75
152	123
153	76
154	99
155	81
156	97
157	100
158	97
159	111
160	105
161	111
162	111
163	126
164	137
165	148
166	146
167	157
168	158
169	140
170	173
171	169
172	190
173	160
174	150
175	157
176	157
177	139
178	136
179	127
180	126
181	120
182	106
183	118
184	140
185	115
186	132
187	101
188	123
189	128
190	107
191	103
192	114
193	95
194	110
195	82
196	114
197	93
198	90
199	94
200	81
201	107
202	100
203	100
204	108
205	87
206	94
207	93
208	99
209	115
210	116
211	97
212	109
213	102
214	114
215	95
216	106
217	105
218	99
219	102
220	123
221	125
222	122
223	120
224	113
225	108
226	107
227	102
228	112
229	107
230	105
231	110
232	106
233	105
234	126
235	100
236	97
237	96
238	120
239	111
240	109
241	101
242	89
243	103
244	107
245	108
246	107
247	96
248	118
249	102
250	80
251	107
252	119
253	118
254	96
255	127
256	101
257	92
258	98
259	95
260	98
261	97
262	112
263	103
264	110
265	98
266	96
267	94
268	124
269	87
270	85
271	86
272	101
273	99
274	116
275	100
276	90
277	100
278	97
279	92
280	111
281	91
