1699	45
1700	41
1701	37
1702	37
1703	30
1704	30
1705	39
1706	38
1707	30
1708	42
1709	37
1710	44
1711	31
1712	40
1713	30
1714	34
1715	43
1716	25
1717	30
1718	35
1719	36
1720	27
1721	30
1722	37
1723	30
1724	28
1725	30
1726	32
1727	34
1728	30
1729	37
1730	32
1731	39
1732	33
1733	37
1734	43
1735	31
1736	43
1737	35
1738	32
1739	33
1740	37
1741	36
1742	38
1743	33
1744	25
1745	43
1746	36
1747	37
1748	23
1749	33
1750	43
1751	35
1752	25
1753	33
1754	31
1755	28
1756	27
1757	38
1758	32
1759	32
1760	31
1761	25
1762	28
1763	27
1764	26
1765	29
1766	35
1767	24
1768	35
1769	29
1770	33
1771	27
1772	32
1773	35
1774	33
1775	41
1776	26
1777	25
1778	24
1779	34
1780	22
1781	24
1782	32
1783	24
1784	26
1785	26
1786	24
1787	17
1788	26
1789	24
1790	25
1791	21
1792	34
1793	36
1794	19
1795	28
1796	34
1797	22
1798	24
1799	25
1800	31
1801	31
1802	25
1803	19
1804	26
1805	28
1806	22
1807	28
1808	24
1809	28
1810	25
1811	16
1812	28
1813	11
1814	21
1815	14
1816	22
1817	19
1818	22
1819	13
1820	13
1821	19
1822	15
1823	26
1824	21
1825	18
1826	21
1827	20
1828	19
1829	23
1830	19
1831	21
1832	16
1833	23
1834	26
1835	24
1836	18
1837	19
1838	15
1839	20
1840	16
1841	16
1842	17
1843	23
1844	21
1845	23
1846	17
1847	13
1848	15
1849	18
1850	17
1851	15
1852	26
1853	17
1854	20
1855	17
1856	13
1857	8
1858	21
1859	18
1860	12
1861	13
1862	22
1863	15
1864	19
1865	23
1866	18
1867	26
1868	17
1869	18
1870	18
1871	19
1872	18
1873	14
1874	21
1875	18
1876	23
1877	22
1878	19
1879	21
1880	25
1881	18
1882	23
1883	26
1884	19
1885	18
1886	26
1887	21
1888	28
1889	28
1890	21
1891	24
1892	23
1893	35
1894	24
1895	28
1896	29
1897	28
1898	30
1899	34
1900	32
1901	22
1902	21
1903	41
1904	45
1905	23
1906	38
1907	34
1908	30
1909	33
1910	51
1911	50
1912	35
1913	47
1914	48
1915	52
1916	42
1917	40
1918	58
1919	39
1920	51
1921	64
1922	57
1923	37
1924	48
1925	64
1926	41
1927	57
1928	41
1929	47
1930	54
1931	53
1932	65
1933	62
1934	52
1935	60
1936	49
1937	72
1938	64
1939	63
1940	70
1941	77
1942	57
1943	63
1944	65
1945	82
1946	63
1947	68
1948	67
1949	72
1950	84
1951	71
1952	73
1953	84
1954	61
1955	69
1956	85
1957	64
1958	77
1959	82
1960	81
1961	64
1962	91
1963	92
1964	66
1965	73
1966	92
1967	68
1968	85
1969	81
1970	91
1971	76
1972	79
1973	62
1974	80
1975	85
1976	74
1977	73
1978	60
1979	85
1980	78
1981	61
1982	85
1983	77
1984	69
1985	77
1986	67
1987	67
1988	66
1989	72
1990	64
1991	67
1992	77
1993	66
1994	64
1995	56
1996	64
1997	69
1998	57
1999	52
2000	63
2001	63
2002	52
2003	65
2004	42
2005	50
2006	56
2007	53
2008	46
2009	56
2010	59
2011	57
2012	61
2013	53
2014	37
2015	48
2016	42
2017	49
2018	50
2019	42
2020	41
2021	34
2022	41
2023	40
2024	58
2025	32
2026	36
2027	33
2028	46
2029	41
2030	27
2031	34
2032	27
2033	0
2034	0
2035	0
2036	0
2037	0
2038	0
2039	0
2040	0
2041	0
2042	0
2043	0
2044	0
2045	0
2046	0
2047	0
2048	0
